,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000042352,ptr-21,22.36672326,0,0,0,4.507847857,7.156107982,5.848232263,13.27943432,15.40201003,9.916257123,0,17.29518918,0,19.42213171,21.71052918,48.25657711,46.35911738,7.038365021,0,0,3.734014773,0,0,0,10.33710815,27.33297812,27.12283321,7.307145511,0,4.767942655,34.46371526,23.86890517,32.42112565,12.58231691,8.068177497,37.0682305,19.90309186,60.72014955,0,38.43553263,0,5.044649166,25.01766925,24.65296824,25.155211,27.5581459,0,17.99590748,27.23589171,17.75142681,0,0,20.98719796,10.37214876,35.02858459,76.12957453,19.03346353,0,60.82278046,16.68880296,31.13956306,11.53430281,0,19.13792283,0,15.91122926,32.12295386,11.43310224,23.48916255,87.35270081,32.64879723,32.93985874,33.81740303,7.02284165,11.19876317,11.05032573,0,83.84109196,0,0,0,9.188990809,14.94822361,0,23.6578648,28.0047204,49.96130325,60.70424484,9.772959894,3.813274892,14.67414526,28.67343213,46.67632464,44.40617445,5.859485933,13.42986726,0,0,29.94434506,24.35069017,32.6451254,7.685820533,11.16413688,2.427453457,24.99486519,16.04524168,14.86062174,19.75709304,16.88086929,28.29496684,27.61982325,41.6959204,94.71224987,29.84657932,43.6640671,32.13514248,38.28337316,108.5696795,38.17071229,32.37229987,0,0,13.4163647,0,17.58665918,0,81.8940766,23.8408486,22.37533782,36.84953865,7.520806316,10.28548267,13.19234029
WBGene000023932,lpr-1,0,0,0,1.799702811,0,0,0,0,0,0,0,27.16669103,0,0,0,0,0,0,15.53662677,1.56882887,0,2.620634026,0,0,0,7.101257033,0,5.15216938,0,3.055376889,0,8.410865648,0,0,2.789608102,14.24463535,0,13.90438809,0,0,0,0,14.14516496,0,0,22.73208762,0,0,0,7.4145643,9.267958128,0,0,0,0,0,3.35763667,0,47.75138346,8.424189782,11.33929479,10.07467786,0,0,6.88471824,0,13.13238821,0,0,0,5.304362616,0,7.284637162,0,0,0,0,0,0,0,0,0,10.89209315,0,0,16.18583448,9.472610155,8.651728484,0,0,0,16.05347578,6.182882976,0,0,2.836956098,0,13.38876153,5.925997866,0,0,3.573668855,0,0,4.5876677,9.312087739,0,0,0,0,0,0,9.651159516,0,10.44409377,0,6.797742404,0,0,7.147123349,0,12.97510123,8.794828961,0,0,0,0,0,0,0,0,4.69010317,0
WBGene000220402,Y65B4BR.1,0,16.70575135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97537707,0,0,0,0,11.20971927,0,0,8.619517371,0,0,0,4.939907754,0,0,13.14060505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.785211008,0,0,0,3.715729767,0
WBGene000004342,ceh-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.7529704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647.284996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.716395,0,0,0,0,0,0,0,3127.041959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000017252,grl-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene002353902,F56A6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.649041638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.85382688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136572187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000020402,hum-7,4.238651135,0,0,0,6.513930123,0,3.790316818,2.339913722,4.610458024,0,3.766968885,0,9.11505084,0,14.72539415,0,19.98314251,0,0,1.376467393,0,14.53872286,9.717489149,0,3.356060117,0,0,0,0,0,3.480782056,5.995337981,0,0,0,10.53569284,3.926961805,33.54782251,0,4.566971224,0,0,0,0,0,0,0,9.335080823,0,0,0,0,0,12.3802247,7.163196165,5.629962055,5.030350211,0,4.459385463,6.074600903,21.58476693,5.406499568,0,4.521607295,8.450060762,0,0,5.074957394,0,0,0,5.87902677,8.449512334,0,0,11.63892441,0,0,0,0,0,12.91042295,7.256411501,0,6.835904457,0,0,0,0,0,20.36216899,0,0,0,0,6.504531273,0,3.678019151,0,0,7.804529179,5.673451685,0,19.50462818,0,0,0,13.35135369,8.478324946,0,0,3.788445817,5.998259792,22.50103878,0,0,8.061289376,8.200882484,0,0,17.43698853,0,8.191395679,0,4.49118992,18.73892414,0,8.813386257,0,0,0,4.728018313,0
WBGene000189232,eme-1,4.950041629,0,6.516272131,10.97411195,0,0,2.859186911,11.46658243,0,0,0,15.18053777,0,0,0,0,0,10.1347613,0,6.263439851,2.282305458,11.81514584,17.28021797,4.390063267,5.946304419,5.095481152,1.263022995,9.268988537,13.21262634,11.06089431,0,4.245617942,5.929686999,0,0,0,7.264276305,4.189949668,7.076319185,0,5.036415154,2.458504709,15.95790861,4.540519586,5.331777376,0,0,0,16.7477757,23.71520604,0,8.676106912,16.76610106,18.23706999,31.51240383,8.306501393,4.606036541,18.85613035,0,13.00446859,0,10.94646127,0,19.48970046,17.75016043,11.7591561,3.204853505,9.624987373,0,19.60995812,24.5218902,17.50586704,0,31.92375613,0,5.698260469,0,0,0,8.471473707,0,0,7.704989667,21.06889633,0,0,0,0,9.245111726,11.34510682,0,37.66973789,36.34906731,2.599840067,1.656844257,8.526629964,3.57476783,7.024040113,18.63888557,6.233810548,6.766311994,0,9.705214781,0,0,5.89856331,5.022353285,0,26.25418814,16.22694196,9.894237239,7.120032251,0,8.201407702,0,0,7.685024347,0,5.397888697,13.81050044,0,0,5.133135276,14.86161831,7.611644089,0,0,5.986750665,41.851527,0,10.35067173,0,8.94043921
WBGene000189212,sago-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000220282,Y65B4A.4,0,0,0,23.11759222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777080854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.40676132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.649293048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000220292,Y65B4A.6,12.78817111,20.12994869,4.321403048,5.180263472,3.268211963,2.626256463,16.94791898,3.94455123,15.89000946,1.160249933,6.534211421,0,18.53526392,5.134385769,29.01666543,18.00104239,37.74593584,0,0,9.63185984,0,11.70094733,26.72782612,9.616129289,17.29320132,7.267319642,18.0345982,19.70804386,10.61499499,3.727759839,7.406780422,14.31346482,11.2737713,0,8.032656148,0,15.6560573,4.407738504,16.4221669,0,5.846340382,17.83659593,10.92312952,23.79026205,20.3049509,0,0,6.539646211,0,23.03620748,0,7.969501346,11.56324527,76.06128417,11.97011991,11.64318225,10.14679443,17.09666748,0,3.332423077,8.962433264,7.264109269,0,9.020565394,9.609033748,19.53657264,15.55135035,14.30436959,25.98987834,5.836609497,26.53177981,0,14.53868428,0,15.42135558,16.18171179,0,0,27.13130775,0,14.52692759,0,0,18.78162868,30.95169394,14.93678126,6.533289101,21.34056702,14.26377345,16.12611894,0,16.05347578,11.12017047,21.84547755,1.562886507,17.65599799,2.029359895,6.647212602,0,11.32810544,0,26.13211275,8.875842087,17.92259884,21.50013586,13.01433298,11.7834684,7.512360094,22.12174909,18.44194195,11.15200049,15.42920029,4.976681172,7.168555506,11.73444116,0,19.41628524,11.83583954,8.517763844,14.03302776,28.82165172,0,10.3075496,16.99569861,25.55224498,0,0,20.34177891,0,0,11.90611594,4.488533118,11.26267137
WBGene000220272,vps-20,129.0129179,56.37141511,225.9082881,121.1462421,148.2837131,0,0,99.4686725,231.0314701,32.73999169,171.0238338,155.6885464,171.3049557,161.6895969,147.8675838,139.9077323,154.3247436,194.8590238,155.1821366,106.3133159,118.3043183,74.09712966,119.91706,60.14911668,118.0145191,192.3951834,84.7735074,140.8540932,267.9123185,91.20478756,193.6350044,351.0693319,289.2615815,24.20315398,103.9086548,181.8307509,232.4392597,61.69750892,73.80955938,118.7127066,0,108.1368515,403.6211777,135.1710342,128.9422453,182.7878489,139.7882389,88.99730338,124.0839066,156.6073727,58.52278891,298.6945623,98.8524687,242.7904888,321.502458,164.7339126,144.0024053,212.5979956,153.9664596,153.8604334,180.5029678,72.98262507,142.8074049,141.9455048,141.600912,113.2199078,92.45555177,182.1643,245.4054769,160.2024128,242.2927573,176.3198893,169.3804536,198.2549915,223.8385561,97.9727087,179.9327744,264.4272594,106.4863932,146.4728699,177.7408086,176.5764162,103.0937561,226.1190911,118.7743355,222.324029,72.66520655,105.1598436,196.4191938,172.8585798,138.7935833,75.04363346,326.7224096,155.294249,43.88203649,109.6109137,27.93377151,137.2117216,121.1695373,67.80361988,58.88477954,105.900253,150.285906,76.62541396,73.63879539,228.8376215,150.6555768,106.6526782,149.9067047,157.3138427,36.73683054,128.1792724,144.0050963,151.0306402,157.67785,78.36181405,100.272374,171.1504122,96.04935821,128.7900562,182.8366115,53.33548812,186.8026991,99.71575026,135.7411449,170.3997189,54.27522725,120.4764822,87.39134623,65.38756935,160.7165063,151.2213636,166.9680666
WBGene000220262,Y65B4A.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.746255,0,0,0,504.2822958,0,0,38.32270053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.9680248,0,0,971.8335174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555.200058,0,0,0,0,491.7321084,0,0,0,0,0,0,0,414.2395705,0,0,0,0,0,703.5251679,0,0,0,0,0,0,389.7258553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000220302,Y65B4A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000220252,cus-2,15.69398953,14.44370965,27.53340741,26.92407146,8.886216287,10.65179718,0,21.22559077,12.90652829,4.057235415,20.40529977,0,22.46591635,9.542714263,55.2893275,19.39036158,0,18.94635916,26.43011358,19.96627958,19.4603704,22.55888636,23.26081832,6.101469483,18.74105779,28.57216473,9.715568068,107.1851405,29.30466442,31.45323041,33.32107621,51.00626041,16.52196935,0,0,13.39344587,7.713897011,31.05491443,0,5.869920801,14.03741845,28.16816955,36.42465925,30.22662332,19.71403835,25.07094862,0,16.91370917,0,25.77816155,0,32.08370004,14.9735759,0,91.18723089,27.22976002,38.93549305,72.91157128,15.9026675,24.69217212,8.307998162,0,9.651195263,25.16225285,7.509441903,78.43663187,14.27893466,8.630142863,41.49397806,8.65127569,7.157204358,36.15181841,23.77338762,66.46124454,10.25324371,9.597052829,16.20253657,42.7770787,41.88723145,34.6838482,53.22937855,23.25256926,7.821461429,82.88955309,102.231633,20.27763494,11.23106933,33.22080727,37.11546352,74.36683447,10.26467304,87.2398741,75.44079264,31.60960371,18.37341141,18.05411671,3.557795406,52.32161902,0,26.05858464,17.09509999,9.591293815,10.65107378,18.01097377,14.72584212,37.99584968,0,21.22691946,28.41056402,11.86568199,16.76800162,20.43996146,0,40.30268837,72.70921244,36.18440432,10.35496437,11.6396913,30.21319874,33.58996303,0,48.27029263,17.27745129,20.18675582,8.211393795,0,0,33.06263046,21.59861675,7.998939688,4.99216892,33.78758667,21.77153284
WBGene000220312,Y65B4A.8,11.26474226,0,7.488843093,17.7025285,7.191506742,0,0,8.434968903,11.71148608,17.89336305,0,0,14.60419394,0,0,7.042355755,22.3879906,2.803603168,6.708152502,2.490991322,5.016707711,6.604055902,10.51747639,0,0,23.47892924,7.273104111,9.912773434,15.53887408,11.20484903,7.758625046,21.42659289,20.82151866,4.421004456,8.71336344,44.53778052,16.46874356,0,0,0,8.126495921,13.63289665,46.57152459,10.0945334,0,39.94714289,45.80472605,15.4702389,3.894167289,24.94163671,0,7.294767207,0,8.090047823,10.01903022,19.96220302,9.80113804,64.69895475,8.020707466,13.99779172,27.31831289,6.766093496,0,22.56320387,6.072573735,18.96638081,7.563890002,14.358503,10.59349825,25.53094945,0,26.32485439,0,30.85105079,3.537314537,14.81538304,14.09586426,28.10757047,0,0,0,0,5.384097038,0,16.36821388,0,11.78730572,14.30616456,29.01905714,20.38500856,0,0,9.745818296,18.61871469,16.06554387,6.769162592,0,17.95236927,6.639333416,9.851553833,16.85364849,18.37569346,14.9953296,13.73179582,4.523469981,26.19805453,5.289781732,9.915144611,0,17.48518055,4.916658121,15.33019296,13.53752845,13.79625831,0,9.896675404,9.45549227,12.69198921,18.01504152,12.03529674,38.44189552,13.60939631,3.990789571,8.302053288,6.885348399,0,0,7.020994278,13.98307956,0,13.59862881,31.91732683,13.76991816
WBGene000212152,Y18H1A.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000212142,hasp-2,0,0,0,0,0,0,2.153452582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217157364,0,0,0,0,0,0,0,0,0,0,0,0,5.327035806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75238794,0,0,7.32901095,0,0,0,0,0,0,0,0,9.456072826,0,0,0,0,2.865315055,0,0,0,0,0,0,9.54584499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660003554,0,0,0,0,0,7.358199792,0,1.62352902,0,0
WBGene000212072,ptp-5.3,0,0,0,0,1.2038732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75030613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6517582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.42203016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604997421,0,0,0,0,0,0,0,0,4.500836831,0,0,0,0,0,4.326683186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000212102,Y18H1A.4,12.38668345,0,26.5642593,1.899110027,0,6.336180817,0,3.966129312,13.66251381,15.9301617,8.165477217,21.93290424,26.97883752,18.84480188,6.791876496,11.55890793,0,23.54750761,9.018578417,0,4.876269623,15.0467861,5.261439098,5.568123085,0,8.203961065,3.199319506,23.68637354,7.578563033,0,11.09443018,10.50458307,11.69437966,2.516983058,16.15616206,0,10.34184369,10.97371562,2.859899616,4.566971224,0,0,52.04121251,14.22981364,9.664137022,32.91304629,0,23.43239221,28.36394981,19.15358851,35.69960357,10.60338453,8.855298198,0,9.149305869,38.65529325,43.42618761,68.18427493,0,4.619335125,0,12.52660809,15.92193684,13.95126132,13.41686466,58.45598519,8.743081102,16.63184134,74.46937949,19.91704863,31.41587997,29.91503093,7.164060756,8.5221968,20.70173687,0,11.8847483,65.57270819,0,3.235987159,10.73436962,0,8.018811085,0,29.33366544,27.46578986,5.263741144,23.77588874,20.20086592,15.08674081,31.38143854,0,22.67437671,14.04895796,0,20.22034086,2.206477763,18.71310683,11.56775982,2.08480039,5.376874902,6.519490726,20.4254706,0,13.60899273,21.94937673,17.95962337,0,22.88654573,4.648187353,0,11.20133949,24.49708163,29.50217513,0,0,12.12873897,23.35567763,13.84573868,15.77157049,18.15743023,11.76298296,6.16889668,17.41544321,27.62161709,34.32765553,0,30.01042222,71.96558041,21.87303966,18.41948881,42.65291683,29.66511455
WBGene000212082,Y18H1A.2,33.7395246,32.86995,37.90051854,8.166105679,4.515120784,0,9.544025326,6.319060098,11.85827234,0,31.3849298,32.20479771,20.95773708,0,27.60945803,42.73031511,25.9581685,0,14.20279959,22.59888689,6.643738614,17.65981673,13.74576255,0,8.480868398,0,17.42613889,16.96237115,18.38279501,0,0,15.93613127,20.43000473,0,21.22334554,67.78926833,0,21.64767972,0,10.07516803,14.95504941,16.33779803,113.7717276,14.44728707,31.81181142,155.0915921,45.47965289,36.9018216,41.18044484,26.09691769,0,0,0,69.50068834,27.35653018,30.75932,36.82208483,11.67176338,60.11017823,18.69258984,42.43977647,49.91823783,27.23652767,27.45940385,6.898602161,40.60673289,0,39.28463064,42.23781376,25.52292767,73.34588286,42.97228118,22.20018581,6.527810519,0,30.97495978,26.89283305,15.66186905,0,6.139938629,0,0,20.11817516,0,0,55.48356744,9.604918225,40.32133872,11.32436716,0,22.09283932,19.10470947,0,11.33852352,13.68505675,0,0,17.73761768,0,9.408789117,25.52703373,46.13201072,0,7.189763044,24.45637687,13.49649693,19.22437677,14.31500754,25.31069599,21.32518381,0,42.39254652,30.00505452,38.73828855,23.29660254,14.37692711,12.38829299,0,23.70499038,18.3157629,21.7259411,37.56450181,10.89671518,38.84328881,0,44.63613899,57.35137801,24.77717889,23.49514411,47.33528383,35.84932107,29.03644491,29.3630839
WBGene000212092,hgap-1,11.52087691,0,70.39610325,20.97503149,30.58370139,0,6.55996387,17.3008363,0,13.56436019,0,57.29874846,16.3123119,38.67446078,63.03292672,79.15041972,36.94283082,7.909425599,52.52266774,46.93206563,13.11271349,66.0712265,8.40356857,10.34834253,40.21021391,24.60537504,26.68893432,32.53322629,0,18.75349147,35.64214721,23.32779731,26.2688026,3.25025862,28.30190398,7.901769631,46.84791987,44.42772921,11.69548037,31.70016621,13.84235002,0,43.90425078,38.44478027,44.30928564,27.5581459,31.3769442,65.42413874,59.12835057,50.4469703,9.913713797,22.34539047,18.77449479,0,64.04858496,67.23828441,0,39.31541348,26.00007991,21.92362398,8.867717986,24.03999353,6.197291028,41.26144779,49.56177131,64.77688315,19.641589,46.82014732,24.9804579,44.3701586,52.16007004,62.60478345,32.76416307,41.78014408,44.55368327,42.82415709,0,39.93405488,46.68062863,12.54380546,5.232223103,0,31.3400422,0,25.53519886,28.18670066,8.673504496,41.29759728,48.03552978,36.79345604,23.95090375,33.66142544,31.75547218,22.37248657,9.302221848,36.10784878,0,34.65924285,0,11.35680102,26.50230268,27.34733252,0,0,29.25954213,42.5404161,33.57441364,31.23071316,35.21154153,36.67711085,0,37.59631901,88.05683216,53.52661671,0,0,15.4469177,17.74279583,21.27705611,19.14791166,40.29509453,37.54866024,41.26793434,54.33222093,45.41968837,89.28887949,123.7970852,57.18248601,53.49081003,96.8812059,84.00184243,88.46437274,30.05602797
WBGene000043322,rec-1,0,0,11.78679682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17804877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.41976463,15.80112205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25656422,0,0,0,0,0,0,33.92448803,23.39466057,0,0,0,0,28.60159313,0,0,0,0,0,0,0,29.01681593,0,0,0,0,0,0,0,0,0,0,0,8.261353718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.73360889,207.3301885,0
WBGene000040282,pif-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.106495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.7742283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8012682,0
WBGene000444342,Y18H1A.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1380244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.5914224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88406414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene002367892,Y18H1A.18,0,0,19.07810005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.18647912,0,0,0,0,0,0,15.85491104,177.1609487,105.3152456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.5178052,0,18.80689241,0,22.84953107,0,0,0,0,0,0,0,0,0,0,0,40.30615071,0,0,0,0,0,0,0,0,0,0,0,46.50536967,0,0,119.2686632,0,0,160.7248914,0,0,0,0,98.47999505,0,0,0,0,50.76070133,252.1770067,46.06196894,0,0,0,87.28296738,0,0,0,0,0,47.58886548,0,0,0,0,63.8988353,65.04375163,0,0,0,0,0,0,234.2130485,0,0,0,0,198.5411971,0,240.8732086,250.4767671,56.36405501,93.77305001,0,0,0
WBGene000212132,Y18H1A.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000212122,Y18H1A.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
