genotype,date,recording_id,forward_run_speed_mm_s,reversal_rate_per_min,pirouette_rate_per_min
N2,20260227,N2##20260227,0.1390,0.0000,2.1978
N2,20260227,N2##20260227,0.0859,2.1127,0.0000
N2,20260227,N2##20260227,0.2042,3.4059,1.7029
N2,20260227,N2##20260227,0.1159,3.0706,3.0706
N2,20260227,N2##20260227,0.1693,2.1818,2.1818
N2,20260227,N2##20260227,0.1190,1.5000,1.5000
N2,20260227,N2##20260227,0.1498,0.0000,0.0000
N2,20260227,N2##20260227,0.2043,2.6354,3.5139
N2,20260227,N2##20260227,0.1762,6.8182,0.0000
N2,20260227,N2##20260227,0.1813,0.0000,0.0000
N2,20260227,N2##20260227,0.1076,0.0000,6.1224
N2,20260227,N2##20260227,0.2011,0.0000,0.0000
N2,20260227,N2##20260227,0.1217,0.0000,0.0000
N2,20260227,N2##20260227,0.1437,0.0000,0.0000
N2,20260227,N2##20260227,0.1251,4.2989,3.0706
N2,20260227,N2##20260227,0.1701,0.0000,7.6923
N2,20260227,N2##20260227,0.1128,0.0000,0.0000
N2,20260227,N2##20260227,0.1911,0.0000,2.8037
N2,20260227,N2##20260227,0.1853,0.0000,0.0000
N2,20260227,N2##20260227,0.1306,2.3715,2.3715
N2,20260227,N2##20260227,0.1156,0.0000,0.0000
N2,20260227,N2##20260227,0.1516,0.0000,0.0000
N2,20260227,N2##20260227,0.0983,0.0000,0.0000
N2,20260227,N2##20260227,0.0730,3.3520,0.5587
N2,20260227,N2##20260227,0.2039,3.5294,1.1765
N2,20260227,N2##20260227,0.1571,0.0000,0.0000
N2,20260227,N2##20260227,0.2371,2.6667,0.8889
N2,20260227,N2##20260227,0.1785,0.0000,0.0000
N2,20260227,N2##20260227,0.1079,0.0000,0.0000
N2,20260227,N2##20260227,0.2121,2.4615,0.6154
N2,20260227,N2##20260227,0.2087,0.0000,0.0000
N2,20260227,N2##20260227,0.1795,5.1724,0.0000
N2,20260227,N2##20260227,0.1974,0.0000,0.0000
N2,20260227,N2##20260227,0.1351,0.0000,3.0303
N2,20260227,N2##20260227,0.1780,0.0000,1.0582
N2,20260227,N2##20260227,0.1797,0.0000,2.4194
N2,20260227,N2##20260227,0.1907,0.0000,0.0000
N2,20260227,N2##20260227,0.2212,0.0000,4.6512
N2,20260227,N2##20260227,0.1693,0.0000,0.0000
N2,20260227,N2##20260227,0.1561,0.0000,0.0000
N2,20260227,N2##20260227,0.1820,0.0000,0.0000
N2,20260227,N2##20260227,0.2161,0.0000,0.0000
N2,20260227,N2##20260227,0.1924,0.0000,0.0000
N2,20260227,N2##20260227,0.1713,3.8217,5.7325
N2,20260227,N2##20260227,0.1546,0.0000,1.9169
N2,20260227,N2##20260227,0.1140,16.2162,0.0000
N2,20260227,N2##20260227,0.1358,0.0000,0.0000
N2,20260227,N2##20260227,0.2329,1.9672,0.9836
N2,20260227,N2##20260227,0.1456,0.0000,0.0000
N2,20260227,N2##20260227,0.1902,4.2857,8.5714
N2,20260227,N2##20260227,0.0758,0.0000,0.0000
N2,20260227,N2##20260227,0.2142,0.0000,0.0000
N2,20260227,N2##20260227,0.2138,0.0000,0.0000
N2,20260227,N2##20260227,0.1365,6.1224,12.2449
N2,20260227,N2##20260227,0.2003,0.0000,6.1856
N2,20260227,N2##20260227,0.1771,0.0000,0.0000
N2,20260227,N2##20260227,0.2096,0.0000,0.0000
N2,20260227,N2##20260227,0.1744,0.0000,0.0000
N2,20260227,N2##20260227,0.2037,0.0000,0.0000
N2,20260227,N2##20260227,0.0619,1.6620,3.3241
N2,20260227,N2##20260227,0.1669,0.0000,0.0000
N2,20260227,N2##20260227,0.1833,0.0000,0.0000
N2,20260227,N2##20260227,0.1950,0.0000,0.0000
N2,20260227,N2##20260227,0.2144,0.0000,0.0000
N2,20260227,N2##20260227,0.0892,0.0000,0.0000
N2,20260227,N2##20260227,0.1576,0.0000,0.0000
N2,20260227,N2##20260227,0.2464,2.6549,0.0000
N2,20260227,N2##20260227,0.1197,0.0000,0.0000
N2,20260227,N2##20260227,0.1756,0.0000,0.0000
N2,20260227,N2##20260227,0.1618,0.0000,0.0000
N2,20260227,N2##20260227,0.1435,0.0000,0.0000
N2,20260227,N2##20260227,0.0497,4.5113,9.0226
N2,20260227,N2##20260227,0.1551,0.0000,8.0000
N2,20260227,N2##20260227,0.1719,0.0000,0.0000
N2,20260227,N2##20260227,0.2253,0.0000,0.0000
N2,20260227,N2##20260227,0.1350,0.0000,0.0000
N2,20260227,N2##20260227,0.1750,0.0000,0.0000
N2,20260306,N2##20260306,0.1150,1.9178,1.9178
N2,20260306,N2##20260306,0.1909,13.0435,13.0435
N2,20260306,N2##20260306,0.1186,8.1081,0.0000
N2,20260306,N2##20260306,0.0961,4.5113,3.7594
N2,20260306,N2##20260306,0.1545,3.6364,5.4545
N2,20260306,N2##20260306,0.1927,5.0786,3.6276
N2,20260306,N2##20260306,0.1882,7.0866,2.3622
N2,20260306,N2##20260306,0.1578,0.0000,0.0000
N2,20260306,N2##20260306,0.1760,0.0000,0.0000
N2,20260306,N2##20260306,0.1723,0.0000,0.0000
N2,20260306,N2##20260306,0.1938,2.2959,1.5306
N2,20260306,N2##20260306,,0.0000,15.3846
N2,20260306,N2##20260306,0.1392,0.0000,10.8108
N2,20260306,N2##20260306,0.1427,0.0000,0.0000
N2,20260306,N2##20260306,0.1413,0.0000,0.0000
N2,20260306,N2##20260306,0.0790,11.7647,11.7647
N2,20260306,N2##20260306,0.1475,5.5556,11.1111
N2,20260306,N2##20260306,0.1441,1.6238,2.4357
N2,20260306,N2##20260306,0.0985,0.0000,22.2222
N2,20260306,N2##20260306,,20.0000,40.0000
N2,20260306,N2##20260306,0.1801,0.0000,1.1928
N2,20260306,N2##20260306,0.1444,0.0000,0.0000
N2,20260306,N2##20260306,,20.0000,0.0000
N2,20260306,N2##20260306,0.1124,0.0000,0.0000
N2,20260306,N2##20260306,0.1361,0.0000,13.6364
N2,20260306,N2##20260306,0.1635,2.4948,3.1185
N2,20260306,N2##20260306,0.1561,0.0000,0.0000
N2,20260306,N2##20260306,,0.0000,8.8235
N2,20260306,N2##20260306,0.1732,0.0000,0.0000
N2,20260306,N2##20260306,0.1516,2.6608,1.3304
N2,20260306,N2##20260306,0.0619,22.2222,0.0000
N2,20260306,N2##20260306,0.1129,0.0000,37.5000
N2,20260306,N2##20260306,0.1679,0.0000,0.0000
N2,20260306,N2##20260306,0.1706,0.0000,0.0000
N2,20260306,N2##20260306,,15.3846,15.3846
N2,20260306,N2##20260306,0.1939,0.0000,0.0000
N2,20260306,N2##20260306,0.1657,0.0000,3.0303
N2,20260306,N2##20260306,0.1461,0.0000,3.2967
N2,20260306,N2##20260306,0.1561,0.0000,0.0000
N2,20260306,N2##20260306,0.1767,0.0000,10.3448
N2,20260306,N2##20260306,0.1842,0.0000,0.0000
N2,20260306,N2##20260306,0.1546,0.0000,0.0000
N2,20260306,N2##20260306,0.1272,16.2162,0.0000
N2,20260306,N2##20260306,0.1301,15.0000,15.0000
N2,20260306,N2##20260306,0.1495,0.0000,18.7500
N2,20260306,N2##20260306,0.1062,0.0000,7.6923
N2,20260306,N2##20260306,0.1435,6.1069,3.0534
N2,20260306,N2##20260306,0.1718,0.0000,0.0000
N2,20260306,N2##20260306,0.1559,0.0000,0.0000
N2,20260306,N2##20260306,,0.0000,18.1818
N2,20260306,N2##20260306,0.1461,4.1379,4.1379
N2,20260306,N2##20260306,0.1077,2.2727,2.2727
N2,20260306,N2##20260306,0.1008,0.0000,23.0769
N2,20260306,N2##20260306,0.1127,0.0000,23.0769
N2,20260306,N2##20260306,0.1028,2.9851,5.9701
N2,20260306,N2##20260306,0.0881,48.0000,0.0000
N2,20260306,N2##20260306,0.0726,0.0000,19.3548
N2,20260306,N2##20260306,0.1370,0.0000,8.3333
N2,20260306,N2##20260306,0.1685,0.0000,9.0909
N2,20260306,N2##20260306,0.0978,5.8824,5.8824
N2,20260306,N2##20260306,0.1743,0.0000,0.0000
N2,20260306,N2##20260306,0.1746,3.0151,3.0151
N2,20260306,N2##20260306,0.1525,0.0000,0.0000
N2,20260306,N2##20260306,0.1765,0.0000,0.0000
N2,20260306,N2##20260306,0.1325,1.7822,3.5644
N2,20260306,N2##20260306,0.1655,5.5556,0.0000
N2,20260306,N2##20260306,0.1285,0.0000,4.5802
N2,20260306,N2##20260306,0.1753,0.0000,0.7557
N2,20260306,N2##20260306,0.1640,0.0000,0.0000
N2,20260306,N2##20260306,0.1221,0.0000,0.0000
N2,20260306,N2##20260306,0.1303,0.0000,23.0769
N2,20260306,N2##20260306,0.1693,0.0000,0.0000
N2,20260306,N2##20260306,0.1690,0.0000,0.0000
N2,20260306,N2##20260306,0.0668,16.6667,16.6667
N2,20260306,N2##20260306,0.1974,0.0000,0.0000
N2,20260306,N2##20260306,0.1760,0.0000,0.0000
N2,20260306,N2##20260306,0.1605,0.0000,0.0000
N2,20260306,N2##20260306,0.2043,0.0000,0.0000
N2,20260306,N2##20260306,0.1635,0.0000,0.0000
N2,20260306,N2##20260306,0.1679,0.0000,0.0000
N2,20260306,N2##20260306,0.1352,0.0000,0.0000
N2,20260307,N2##20260307,0.1373,1.9108,1.9108
N2,20260307,N2##20260307,0.2008,3.9012,7.8023
N2,20260307,N2##20260307,0.1398,0.0000,0.0000
N2,20260307,N2##20260307,0.0831,0.7823,3.1291
N2,20260307,N2##20260307,0.1740,0.0000,1.8634
N2,20260307,N2##20260307,0.1323,0.0000,0.0000
N2,20260307,N2##20260307,0.1061,0.0000,24.4898
N2,20260307,N2##20260307,0.1484,0.0000,7.5472
N2,20260307,N2##20260307,0.1698,0.0000,7.7922
N2,20260307,N2##20260307,0.1556,15.0000,15.0000
N2,20260307,N2##20260307,0.1597,11.3208,5.6604
N2,20260307,N2##20260307,0.0849,0.0000,5.5814
N2,20260307,N2##20260307,0.1743,0.0000,0.0000
N2,20260307,N2##20260307,0.1158,0.0000,42.8571
N2,20260307,N2##20260307,0.0673,0.0000,17.6471
N2,20260307,N2##20260307,0.1413,0.0000,0.0000
N2,20260307,N2##20260307,0.1842,0.0000,5.3097
N2,20260307,N2##20260307,0.1720,0.0000,12.2449
N2,20260307,N2##20260307,0.1303,9.5238,9.5238
N2,20260307,N2##20260307,,0.0000,23.0769
N2,20260307,N2##20260307,0.1196,0.0000,0.0000
N2,20260307,N2##20260307,0.1282,0.0000,0.0000
N2,20260307,N2##20260307,0.0851,0.0000,42.8571
N2,20260307,N2##20260307,0.1480,0.0000,0.0000
N2,20260307,N2##20260307,0.1735,0.0000,0.0000
N2,20260307,N2##20260307,0.2024,10.1695,0.0000
N2,20260307,N2##20260307,0.1740,8.8235,0.0000
N2,20260307,N2##20260307,0.0917,4.8000,14.4000
N2,20260307,N2##20260307,0.1502,0.0000,17.6471
N2,20260307,N2##20260307,0.1890,0.0000,16.2162
N2,20260307,N2##20260307,0.1862,0.0000,25.0000
N2,20260307,N2##20260307,0.1620,0.0000,7.1429
N2,20260307,N2##20260307,0.1692,0.0000,2.9412
N2,20260307,N2##20260307,0.2071,0.0000,0.0000
N2,20260307,N2##20260307,0.1365,0.0000,0.0000
N2,20260307,N2##20260307,0.2145,0.0000,0.0000
N2,20260307,N2##20260307,0.1292,0.0000,0.0000
N2,20260307,N2##20260307,0.1377,0.0000,0.0000
N2,20260307,N2##20260307,0.0897,1.7045,5.9659
N2,20260307,N2##20260307,0.1778,3.0928,0.0000
N2,20260307,N2##20260307,0.1315,0.0000,22.2222
N2,20260307,N2##20260307,0.2016,2.2222,0.0000
N2,20260307,N2##20260307,0.1159,3.3520,2.3943
N2,20260307,N2##20260307,0.1176,0.0000,0.0000
N2,20260307,N2##20260307,0.1148,0.0000,25.5319
N2,20260307,N2##20260307,0.0595,6.6667,4.4444
N2,20260307,N2##20260307,0.0527,5.8394,0.0000
N2,20260307,N2##20260307,0.1689,0.0000,12.0000
N2,20260307,N2##20260307,0.0920,2.5532,7.6596
N2,20260307,N2##20260307,0.1619,0.0000,8.9552
N2,20260307,N2##20260307,0.1187,0.0000,0.0000
N2,20260307,N2##20260307,0.0556,6.6667,0.0000
N2,20260307,N2##20260307,,0.0000,20.0000
N2,20260307,N2##20260307,0.1785,0.0000,22.3881
N2,20260307,N2##20260307,0.0818,0.0000,0.0000
N2,20260307,N2##20260307,0.0394,0.0000,0.0000
N2,20260307,N2##20260307,0.0919,0.0000,12.4567
N2,20260307,N2##20260307,0.0503,14.6640,0.0000
N2,20260307,N2##20260307,0.1772,0.0000,0.0000
N2,20260307,N2##20260307,0.0416,0.0000,0.0000
N2,20260307,N2##20260307,0.0487,9.5238,0.0000
N2,20260307,N2##20260307,0.1945,0.0000,0.0000
N2,20260307,N2##20260307,0.0735,0.0000,0.0000
N2,20260307,N2##20260307,0.0790,0.0000,0.0000
N2,20260307,N2##20260307,0.0512,0.0000,0.0000
N2,20260307,N2##20260307,0.0983,0.0000,0.0000
N2,20260307,N2##20260307,0.1856,0.0000,0.0000
N2,20260307,N2##20260307,0.1555,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1167,2.6345,2.9638
T10C6.6,20260126,T10C6.6##20260126,0.0937,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1128,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1413,0.0000,2.5424
T10C6.6,20260126,T10C6.6##20260126,0.1429,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0882,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0916,0.0000,5.9333
T10C6.6,20260126,T10C6.6##20260126,0.1168,0.0000,0.9023
T10C6.6,20260126,T10C6.6##20260126,0.0852,0.0000,1.4347
T10C6.6,20260126,T10C6.6##20260126,0.1148,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1429,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1127,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0864,1.4269,0.7134
T10C6.6,20260126,T10C6.6##20260126,0.1174,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0941,0.3322,0.3322
T10C6.6,20260126,T10C6.6##20260126,0.1286,1.3889,1.3889
T10C6.6,20260126,T10C6.6##20260126,0.1394,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1364,5.9603,13.9073
T10C6.6,20260126,T10C6.6##20260126,0.0891,0.0000,2.8731
T10C6.6,20260126,T10C6.6##20260126,0.1371,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1142,0.0000,0.9231
T10C6.6,20260126,T10C6.6##20260126,0.0978,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1337,19.3548,19.3548
T10C6.6,20260126,T10C6.6##20260126,0.0686,3.6238,5.1769
T10C6.6,20260126,T10C6.6##20260126,0.0913,0.0000,19.7802
T10C6.6,20260126,T10C6.6##20260126,0.1187,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1215,0.0000,0.6356
T10C6.6,20260126,T10C6.6##20260126,0.1284,0.0000,0.8929
T10C6.6,20260126,T10C6.6##20260126,0.1142,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0727,0.0000,10.5263
T10C6.6,20260126,T10C6.6##20260126,0.1035,0.0000,1.5625
T10C6.6,20260126,T10C6.6##20260126,0.0820,4.8193,2.4096
T10C6.6,20260126,T10C6.6##20260126,0.1125,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1057,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1460,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1235,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.0984,0.0000,0.0000
T10C6.6,20260126,T10C6.6##20260126,0.1007,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0710,2.2514,6.7542
T10C6.6,20260128,T10C6.6##20260128,0.0535,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0654,0.7712,6.9409
T10C6.6,20260128,T10C6.6##20260128,0.0724,3.5928,4.7904
T10C6.6,20260128,T10C6.6##20260128,0.0761,0.5004,6.2552
T10C6.6,20260128,T10C6.6##20260128,0.0840,0.0000,4.9383
T10C6.6,20260128,T10C6.6##20260128,0.0878,0.0000,13.8249
T10C6.6,20260128,T10C6.6##20260128,0.0533,4.1635,4.6261
T10C6.6,20260128,T10C6.6##20260128,0.0673,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0807,0.0000,20.0000
T10C6.6,20260128,T10C6.6##20260128,0.0852,0.0000,10.5978
T10C6.6,20260128,T10C6.6##20260128,0.0727,0.0000,7.5949
T10C6.6,20260128,T10C6.6##20260128,0.0660,0.0000,9.3385
T10C6.6,20260128,T10C6.6##20260128,0.0642,0.5076,3.5533
T10C6.6,20260128,T10C6.6##20260128,0.0729,0.0000,18.4615
T10C6.6,20260128,T10C6.6##20260128,0.0831,0.6818,11.5909
T10C6.6,20260128,T10C6.6##20260128,0.0698,2.1248,13.0146
T10C6.6,20260128,T10C6.6##20260128,0.0750,0.7299,2.9197
T10C6.6,20260128,T10C6.6##20260128,0.0997,5.5556,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0655,0.0000,46.1538
T10C6.6,20260128,T10C6.6##20260128,0.0862,0.0000,12.1827
T10C6.6,20260128,T10C6.6##20260128,0.0771,0.0000,15.4506
T10C6.6,20260128,T10C6.6##20260128,0.0638,3.7975,0.9494
T10C6.6,20260128,T10C6.6##20260128,0.0630,0.0000,20.0000
T10C6.6,20260128,T10C6.6##20260128,0.0602,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0656,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0630,2.4077,2.4077
T10C6.6,20260128,T10C6.6##20260128,0.1063,0.0000,26.0870
T10C6.6,20260128,T10C6.6##20260128,0.0821,2.8481,7.5949
T10C6.6,20260128,T10C6.6##20260128,0.0462,0.0000,9.0909
T10C6.6,20260128,T10C6.6##20260128,0.0445,0.0000,18.7500
T10C6.6,20260128,T10C6.6##20260128,0.0932,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0933,0.0000,1.7673
T10C6.6,20260128,T10C6.6##20260128,0.0606,2.3810,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0471,7.3171,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.1011,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0651,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0680,0.0000,46.1538
T10C6.6,20260128,T10C6.6##20260128,0.0655,8.8235,0.0000
T10C6.6,20260128,T10C6.6##20260128,,20.6897,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0795,0.0000,10.4046
T10C6.6,20260128,T10C6.6##20260128,0.0840,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0909,0.0000,19.6721
T10C6.6,20260128,T10C6.6##20260128,0.0646,4.6012,0.9202
T10C6.6,20260128,T10C6.6##20260128,0.0515,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0855,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0901,0.0000,13.3333
T10C6.6,20260128,T10C6.6##20260128,0.0738,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0842,0.0000,18.4615
T10C6.6,20260128,T10C6.6##20260128,0.0431,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0704,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0582,3.2200,3.2200
T10C6.6,20260128,T10C6.6##20260128,0.0724,0.0000,17.3077
T10C6.6,20260128,T10C6.6##20260128,0.0830,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0806,0.7538,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0984,0.0000,14.7541
T10C6.6,20260128,T10C6.6##20260128,0.0632,2.7397,5.4795
T10C6.6,20260128,T10C6.6##20260128,0.0995,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0684,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0731,7.6070,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0613,0.0000,1.7192
T10C6.6,20260128,T10C6.6##20260128,0.0771,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0792,0.0000,23.0769
T10C6.6,20260128,T10C6.6##20260128,0.0886,0.0000,1.9544
T10C6.6,20260128,T10C6.6##20260128,0.0627,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0425,0.0000,18.1818
T10C6.6,20260128,T10C6.6##20260128,0.0811,0.0000,12.1324
T10C6.6,20260128,T10C6.6##20260128,0.0745,0.0000,1.4981
T10C6.6,20260128,T10C6.6##20260128,0.0875,0.0000,26.0870
T10C6.6,20260128,T10C6.6##20260128,0.1024,0.0000,35.2941
T10C6.6,20260128,T10C6.6##20260128,0.0653,0.0000,0.0000
T10C6.6,20260128,T10C6.6##20260128,0.0959,0.0000,21.6867
T10C6.6,20260128,T10C6.6##20260128,0.0830,0.0000,18.7500
T10C6.6,20260128,T10C6.6##20260128,0.0421,0.0000,20.6897
T10C6.6,20260128,T10C6.6##20260128,0.0975,13.6364,13.6364
T10C6.6,20260128,T10C6.6##20260128,0.0917,5.7143,5.7143
T10C6.6,20260128,T10C6.6##20260128,0.0679,0.0000,5.3097
T10C6.6,20260128,T10C6.6##20260128,0.0811,0.0000,35.2941
T10C6.6,20260128,T10C6.6##20260128,0.0804,0.0000,13.0435
T10C6.6,20260128,T10C6.6##20260128,0.0761,0.0000,38.2979
T10C6.6,20260128,T10C6.6##20260128,0.1015,0.0000,24.6575
T10C6.6,20260128,T10C6.6##20260128,0.0819,4.3902,4.3902
T10C6.6,20260128,T10C6.6##20260128,0.0920,0.0000,1.4184
T10C6.6,20260128,T10C6.6##20260128,0.0804,3.0928,12.3711
T10C6.6,20260128,T10C6.6##20260128,0.0713,13.2353,4.4118
T10C6.6,20260128,T10C6.6##20260128,0.0867,0.0000,10.2564
T10C6.6,20260128,T10C6.6##20260128,0.0680,0.0000,1.6484
T10C6.6,20260128,T10C6.6##20260128,0.0985,0.0000,4.9180
T10C6.6,20260128,T10C6.6##20260128,0.0713,0.0000,11.9403
T10C6.6,20260128,T10C6.6##20260128,0.0538,0.0000,5.5300
T10C6.6,20260128,T10C6.6##20260128,0.0832,0.0000,6.5217
T10C6.6,20260128,T10C6.6##20260128,0.1145,0.0000,12.1212
T10C6.6,20260128,T10C6.6##20260128,0.0707,8.3333,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0708,0.0000,2.1505
T10C6.6,20260129,T10C6.6##20260129,0.0761,0.0000,9.4340
T10C6.6,20260129,T10C6.6##20260129,0.0456,6.6105,2.3331
T10C6.6,20260129,T10C6.6##20260129,0.0722,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0768,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0783,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.2125,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1012,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0558,4.0878,6.8130
T10C6.6,20260129,T10C6.6##20260129,0.0793,0.9494,2.8481
T10C6.6,20260129,T10C6.6##20260129,0.1386,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1042,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0562,4.5802,2.2901
T10C6.6,20260129,T10C6.6##20260129,0.0556,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1562,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1066,0.0000,3.6145
T10C6.6,20260129,T10C6.6##20260129,0.0924,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0846,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1004,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1144,0.0000,4.4776
T10C6.6,20260129,T10C6.6##20260129,0.1120,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0487,9.0909,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0777,0.4258,0.4258
T10C6.6,20260129,T10C6.6##20260129,0.0851,0.4644,3.7152
T10C6.6,20260129,T10C6.6##20260129,0.0688,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1210,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0744,1.9108,3.8217
T10C6.6,20260129,T10C6.6##20260129,0.1273,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1337,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1108,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0773,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1252,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0844,3.9604,3.9604
T10C6.6,20260129,T10C6.6##20260129,0.0999,2.2901,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0784,4.1958,4.1958
T10C6.6,20260129,T10C6.6##20260129,0.0525,9.9896,0.6243
T10C6.6,20260129,T10C6.6##20260129,0.1861,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0539,0.0000,6.0000
T10C6.6,20260129,T10C6.6##20260129,0.0823,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1584,0.0000,3.7037
T10C6.6,20260129,T10C6.6##20260129,0.1283,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0896,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1010,0.0000,5.5046
T10C6.6,20260129,T10C6.6##20260129,0.0609,6.2593,1.7884
T10C6.6,20260129,T10C6.6##20260129,0.1521,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0930,0.0000,2.0408
T10C6.6,20260129,T10C6.6##20260129,0.0601,12.2449,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1072,0.0000,14.6341
T10C6.6,20260129,T10C6.6##20260129,0.0644,0.0000,18.4615
T10C6.6,20260129,T10C6.6##20260129,0.1052,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0684,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1357,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0781,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.1158,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0807,0.0000,2.7778
T10C6.6,20260129,T10C6.6##20260129,0.0489,5.5556,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0988,0.0000,0.0000
T10C6.6,20260129,T10C6.6##20260129,0.0821,0.0000,15.5844
ser-2,20260217,ser-2##20260217,0.1999,0.0000,0.0000
ser-2,20260217,ser-2##20260217,0.1397,7.9755,4.2945
ser-2,20260217,ser-2##20260217,0.0925,3.4335,0.0000
ser-2,20260217,ser-2##20260217,0.1413,1.2270,1.8405
ser-2,20260217,ser-2##20260217,0.0756,10.0000,2.2500
ser-2,20260217,ser-2##20260217,0.1802,1.5496,0.6198
ser-2,20260217,ser-2##20260217,0.2198,0.0000,0.0000
ser-2,20260217,ser-2##20260217,0.1447,0.0000,0.0000
ser-2,20260217,ser-2##20260217,0.1319,0.0000,0.0000
ser-2,20260217,ser-2##20260217,0.0983,17.6471,0.0000
ser-2,20260217,ser-2##20260217,0.1122,0.0000,0.0000
ser-2,20260217,ser-2##20260217,0.0890,1.8917,4.7294
ser-2,20260217,ser-2##20260217,0.1650,0.0000,0.0000
